,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,ABB.NS,AXISBANK.NS,BAJAJFINSV.NS,BIOCON.NS,CONCOR.NS,HAVELLS.NS,HDFC.NS,HDFCBANK.NS,INDHOTEL.NS,INFY.NS,ITC.NS,KAJARIACER.NS,LALPATHLAB.NS,MARUTI.NS,PCJEWELLER.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,TATASTEEL.NS,TCIEXP.NS,TRENT.NS,WIPRO.NS,ABB.NS,AXISBANK.NS,BAJAJFINSV.NS,BIOCON.NS,CONCOR.NS,HAVELLS.NS,HDFC.NS,HDFCBANK.NS,INDHOTEL.NS,INFY.NS,ITC.NS,KAJARIACER.NS,LALPATHLAB.NS,MARUTI.NS,PCJEWELLER.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,TATASTEEL.NS,TCIEXP.NS,TRENT.NS,WIPRO.NS,ABB.NS,AXISBANK.NS,BAJAJFINSV.NS,BIOCON.NS,CONCOR.NS,HAVELLS.NS,HDFC.NS,HDFCBANK.NS,INDHOTEL.NS,INFY.NS,ITC.NS,KAJARIACER.NS,LALPATHLAB.NS,MARUTI.NS,PCJEWELLER.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,TATASTEEL.NS,TCIEXP.NS,TRENT.NS,WIPRO.NS,ABB.NS,AXISBANK.NS,BAJAJFINSV.NS,BIOCON.NS,CONCOR.NS,HAVELLS.NS,HDFC.NS,HDFCBANK.NS,INDHOTEL.NS,INFY.NS,ITC.NS,KAJARIACER.NS,LALPATHLAB.NS,MARUTI.NS,PCJEWELLER.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,TATASTEEL.NS,TCIEXP.NS,TRENT.NS,WIPRO.NS,ABB.NS,AXISBANK.NS,BAJAJFINSV.NS,BIOCON.NS,CONCOR.NS,HAVELLS.NS,HDFC.NS,HDFCBANK.NS,INDHOTEL.NS,INFY.NS,ITC.NS,KAJARIACER.NS,LALPATHLAB.NS,MARUTI.NS,PCJEWELLER.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,TATASTEEL.NS,TCIEXP.NS,TRENT.NS,WIPRO.NS,ABB.NS,AXISBANK.NS,BAJAJFINSV.NS,BIOCON.NS,CONCOR.NS,HAVELLS.NS,HDFC.NS,HDFCBANK.NS,INDHOTEL.NS,INFY.NS,ITC.NS,KAJARIACER.NS,LALPATHLAB.NS,MARUTI.NS,PCJEWELLER.NS,RELIANCE.NS,SBILIFE.NS,SBIN.NS,TATASTEEL.NS,TCIEXP.NS,TRENT.NS,WIPRO.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12-31,1264.443359375,754.0999755859375,9388.0810546875,293.70001220703125,562.7830200195312,642.8392944335938,2359.887939453125,1272.0999755859375,144.0782012939453,713.6644287109375,226.07554626464844,522.23388671875,1484.5537109375,7302.90966796875,24.350000381469727,1508.3863525390625,961.5999755859375,333.75,460.1235046386719,739.8150634765625,526.2559814453125,244.81166076660156,1285.25,754.0999755859375,9393.349609375,293.70001220703125,571.9000244140625,647.1500244140625,2412.550048828125,1272.0999755859375,145.0,731.1500244140625,237.6999969482422,525.2000122070312,1493.949951171875,7368.60009765625,24.350000381469727,1514.050048828125,961.5999755859375,333.75,472.04998779296875,742.3499755859375,527.1500244140625,245.8000030517578,1297.0999755859375,765.8499755859375,9444.9501953125,296.70001220703125,580.0,657.5499877929688,2435.0,1281.949951171875,145.60000610351562,737.75,238.9499969482422,529.0,1499.0,7412.5,24.700000762939453,1543.699951171875,980.0,336.3500061035156,475.29998779296875,758.0,551.8499755859375,248.60000610351562,1275.0,751.4000244140625,9379.0,290.5,570.9500122070312,646.25,2406.550048828125,1268.6500244140625,141.3000030517578,725.4500122070312,237.39999389648438,514.5499877929688,1487.0,7355.25,23.100000381469727,1508.050048828125,958.1500244140625,332.54998779296875,469.5,738.7999877929688,522.2999877929688,245.3000030517578,1275.0,753.8499755859375,9422.400390625,291.3999938964844,578.7000122070312,652.7999877929688,2433.0,1281.949951171875,142.8000030517578,729.7000122070312,238.5500030517578,517.0999755859375,1494.8499755859375,7412.5,23.350000381469727,1542.0,976.0,334.3999938964844,472.6499938964844,758.0,545.7999877929688,247.6999969482422,46306,11660781,116732,2016481,566412,481645,2260375,4178528,1230725,6927885,7142051,134689,32045,560622,7409282,10150467,403539,23801635,9644145,14626,384577,2164914
2020-01-01,1269.116455078125,748.7000122070312,9373.1904296875,294.54998779296875,563.865478515625,645.173583984375,2380.820556640625,1278.5999755859375,143.2832794189453,719.2280883789062,226.45599365234375,522.5819091796875,1523.755615234375,7246.51708984375,24.299999237060547,1503.952880859375,976.4000244140625,334.45001220703125,455.9321594238281,737.074462890625,528.751708984375,246.70401000976562,1290.0,748.7000122070312,9378.4501953125,294.54998779296875,573.0,649.5,2433.949951171875,1278.5999755859375,144.1999969482422,736.8499755859375,238.10000610351562,525.5499877929688,1533.4000244140625,7311.7001953125,24.299999237060547,1509.5999755859375,976.4000244140625,334.45001220703125,467.75,739.5999755859375,529.6500244140625,247.6999969482422,1296.949951171875,759.9500122070312,9432.4501953125,295.1499938964844,576.4000244140625,653.3499755859375,2438.5,1280.0,145.85000610351562,740.0,238.60000610351562,527.5,1546.0,7409.9501953125,24.950000762939453,1527.0999755859375,980.0,335.95001220703125,476.5,751.9000244140625,534.75,248.64999389648438,1275.0,747.2000122070312,9351.9501953125,291.54998779296875,571.0,645.6500244140625,2409.0,1270.5999755859375,143.60000610351562,732.5499877929688,237.10000610351562,522.3499755859375,1487.5,7282.0498046875,23.850000381469727,1505.5,961.5999755859375,332.1499938964844,464.79998779296875,736.2999877929688,524.0,246.1999969482422,1296.949951171875,754.9000244140625,9420.0,294.0,573.7999877929688,649.75,2418.0,1276.0999755859375,145.0,735.0,238.60000610351562,527.5,1495.0,7377.0,24.5,1518.0,965.0,334.70001220703125,473.0,751.9000244140625,527.0,246.5,6827,4917748,63668,829510,615465,492348,945874,1836849,160775,2112415,4208837,26939,59533,634725,4383480,6402372,349251,17379320,12100530,7219,107849,1413866
2020-01-02,1273.248291015625,756.9500122070312,9500.2685546875,296.1499938964844,562.8814086914062,650.0906372070312,2412.562255859375,1286.75,146.66168212890625,717.1295776367188,228.1204071044922,529.9898071289062,1525.04736328125,7264.50537109375,24.25,1529.5567626953125,969.3499755859375,339.29998779296875,472.6001281738281,728.3543701171875,540.4318237304688,247.30160522460938,1294.199951171875,756.9500122070312,9505.599609375,296.1499938964844,572.0,654.4500122070312,2466.39990234375,1286.75,147.60000610351562,734.7000122070312,239.85000610351562,533.0,1534.699951171875,7329.85009765625,24.25,1535.300048828125,969.3499755859375,339.29998779296875,484.8500061035156,730.8499755859375,541.3499755859375,248.3000030517578,1300.0,759.0,9530.9501953125,298.29998779296875,575.9500122070312,655.75,2472.75,1288.0,151.0,740.7999877929688,240.9499969482422,534.7999877929688,1571.9000244140625,7368.0,24.649999618530273,1540.949951171875,975.7000122070312,339.8500061035156,487.79998779296875,746.3499755859375,545.9000244140625,249.89999389648438,1276.5,747.5999755859375,9378.4501953125,294.1000061035156,568.4500122070312,647.7999877929688,2422.0,1279.0,143.5500030517578,730.9000244140625,238.10000610351562,524.0,1528.0,7312.0,23.600000381469727,1512.0,966.0,333.3500061035156,472.0,728.7999877929688,528.7000122070312,246.35000610351562,1277.0,750.0,9378.5,294.5,575.9500122070312,650.0,2430.0,1279.0,144.60000610351562,738.9000244140625,238.1999969482422,525.0,1540.0,7327.60009765625,24.399999618530273,1512.0,975.7000122070312,334.5,472.0,740.0,529.5,246.60000610351562,7048,5156046,157891,1572279,835523,435382,1701396,3068583,1657880,5658200,8402979,400151,91815,616838,3930450,8096561,335765,20324236,21674961,20434,158640,1443966
2020-01-03,1300.8443603515625,742.9500122070312,9340.607421875,300.95001220703125,560.6180419921875,656.100341796875,2400.873046875,1268.4000244140625,144.97247314453125,728.1593017578125,226.83642578125,533.7683715820312,1530.5128173828125,7189.5791015625,24.25,1531.39990234375,975.0999755859375,333.70001220703125,471.47918701171875,726.0621948242188,534.9910888671875,250.09034729003906,1322.25,742.9500122070312,9345.849609375,300.95001220703125,569.7000122070312,660.5,2454.449951171875,1268.4000244140625,145.89999389648438,746.0,238.5,536.7999877929688,1540.199951171875,7254.25,24.25,1537.1500244140625,975.0999755859375,333.70001220703125,483.70001220703125,728.5499877929688,535.9000244140625,251.10000610351562,1329.699951171875,756.25,9504.599609375,304.29998779296875,575.6500244140625,665.6500244140625,2466.39990234375,1285.0,147.3000030517578,748.0,241.0,539.9000244140625,1554.75,7332.0,24.450000762939453,1541.6500244140625,982.7999877929688,337.95001220703125,486.20001220703125,745.8499755859375,542.7999877929688,252.6999969482422,1285.0,740.5,9324.0,293.70001220703125,566.6500244140625,651.1500244140625,2441.800048828125,1263.5999755859375,144.10000610351562,733.9000244140625,238.0,528.0,1513.8499755859375,7226.0,23.799999237060547,1523.0,969.0,332.0,479.45001220703125,721.75,534.0,247.35000610351562,1295.0,753.1500244140625,9465.0,295.79998779296875,574.0499877929688,654.0,2455.0,1282.199951171875,145.5,733.9000244140625,241.0,533.0,1530.0,7328.9501953125,24.350000381469727,1533.0,970.0,337.95001220703125,483.0,734.9000244140625,542.4000244140625,249.5,32674,8489729,182479,5147717,1086282,1316546,1963923,5427775,410983,7882938,9284478,170159,78684,571967,3758915,9593498,451217,21853208,12956863,10896,63423,3381404
2020-01-06,1266.1649169921875,723.25,9037.6279296875,288.20001220703125,553.2376098632812,642.8392944335938,2332.05908203125,1240.949951171875,140.15330505371094,721.1802978515625,223.6027069091797,523.0790405273438,1521.768310546875,6979.61767578125,23.450000762939453,1495.8831787109375,983.0999755859375,319.0,461.293212890625,704.4861450195312,529.0512084960938,251.13612365722656,1287.0,723.25,9042.7001953125,288.20001220703125,562.2000122070312,647.1500244140625,2384.10009765625,1240.949951171875,141.0500030517578,738.8499755859375,235.10000610351562,526.0499877929688,1531.4000244140625,7042.39990234375,23.450000762939453,1501.5,983.0999755859375,319.0,473.25,706.9000244140625,529.9500122070312,252.14999389648438,1340.0,739.5999755859375,9339.0,301.0,568.0,660.0,2445.0,1261.800048828125,145.8000030517578,753.7999877929688,238.3000030517578,536.0,1537.0,7210.0,24.350000381469727,1527.9000244140625,1003.0999755859375,331.70001220703125,480.0,730.0,534.9000244140625,254.4499969482422,1275.0,721.7000122070312,9022.0,285.04998779296875,559.0,642.5,2371.39990234375,1236.0,140.35000610351562,736.5,235.0,522.9000244140625,1497.1500244140625,7026.5,23.149999618530273,1498.0,958.0,317.70001220703125,470.54998779296875,700.0999755859375,521.4000244140625,250.14999389648438,1321.949951171875,739.4500122070312,9339.0,301.0,566.0499877929688,660.0,2428.0,1260.0,145.0,746.0999755859375,237.5,536.0,1537.0,7200.0,24.25,1520.0,966.0999755859375,331.70001220703125,480.0,729.0,533.0,251.0,31293,6356198,244289,4725262,944473,569453,2656731,5445093,416160,6519403,7636617,115874,107821,748516,3916288,11209343,895840,35645325,9601608,50350,105970,4566695
2020-01-07,1285.5953369140625,725.75,9090.548828125,284.1499938964844,547.4808349609375,636.1342163085938,2362.333251953125,1260.5999755859375,140.00425720214844,710.4921875,223.84048461914062,527.3547973632812,1541.1951904296875,7010.53955078125,23.799999237060547,1518.896728515625,984.9000244140625,318.3999938964844,464.0711975097656,712.5584716796875,532.0460815429688,254.17385864257812,1306.75,725.75,9095.650390625,284.1499938964844,556.3499755859375,640.4000244140625,2415.050048828125,1260.5999755859375,140.89999389648438,727.9000244140625,235.35000610351562,530.3499755859375,1550.949951171875,7073.60009765625,23.799999237060547,1524.5999755859375,984.9000244140625,318.3999938964844,476.1000061035156,715.0,532.9500122070312,255.1999969482422,1315.0,738.0,9265.0,294.70001220703125,567.7000122070312,656.9000244140625,2428.800048828125,1271.449951171875,143.85000610351562,742.5999755859375,237.89999389648438,539.9000244140625,1559.9000244140625,7165.60009765625,24.149999618530273,1534.5,1003.0,327.0,484.6000061035156,727.9500122070312,540.8499755859375,256.3500061035156,1289.0,721.0499877929688,9065.0498046875,275.20001220703125,554.75,639.0,2380.199951171875,1252.25,140.5500030517578,725.0999755859375,234.60000610351562,527.4000244140625,1532.6500244140625,7026.39990234375,23.200000762939453,1513.5,980.0,315.3999938964844,473.54998779296875,713.0499877929688,528.4000244140625,250.1999969482422,1298.0,728.0,9125.0,292.70001220703125,565.0499877929688,648.25,2401.25,1258.9000244140625,142.89999389648438,738.0,236.0500030517578,529.0,1544.0999755859375,7100.0,23.649999618530273,1519.0,990.0,324.45001220703125,475.5,722.0,532.0,253.25,27246,9103360,242676,14775959,532397,877010,3771992,7362247,1202154,7899363,8416741,153110,60028,590500,4183124,7627191,570304,50966826,13195788,21155,153960,4402787
2020-01-08,1289.481201171875,724.5,9140.3701171875,283.0,544.03662109375,625.2572021484375,2353.62744140625,1257.300048828125,138.3150634765625,701.024169921875,222.7467041015625,546.3966674804688,1556.100830078125,6972.48193359375,23.450000762939453,1507.4896240234375,987.75,319.79998779296875,463.24267578125,724.7666625976562,531.0477905273438,253.7754669189453,1310.699951171875,724.5,9145.5,283.0,552.8499755859375,629.4500122070312,2406.14990234375,1257.300048828125,139.1999969482422,718.2000122070312,234.1999969482422,549.5,1565.949951171875,7035.2001953125,23.450000762939453,1513.1500244140625,987.75,319.79998779296875,475.25,727.25,531.9500122070312,254.8000030517578,1318.0,725.75,9166.849609375,286.1499938964844,556.5999755859375,638.0,2413.0,1262.1500244140625,140.25,729.0,235.8000030517578,558.0,1608.0999755859375,7116.64990234375,23.649999618530273,1534.449951171875,992.2999877929688,321.5,478.1499938964844,733.4000244140625,534.5499877929688,256.1499938964844,1285.050048828125,709.0999755859375,8961.599609375,279.1000061035156,543.8499755859375,624.5,2385.5,1240.050048828125,137.39999389648438,708.2999877929688,233.25,520.4000244140625,1521.4000244140625,6980.4501953125,23.25,1510.0,975.2000122070312,311.0,467.0,710.0,521.4000244140625,252.5500030517578,1300.0,715.25,8971.0,282.0,552.0,636.5,2387.0,1246.949951171875,140.0,724.9500122070312,234.0,525.0,1535.0,7060.0,23.5,1515.0,978.0,312.1000061035156,471.6499938964844,710.0,526.5999755859375,254.0,16798,8973215,269718,2807790,937862,1865051,2147334,5666055,1191802,8639443,7043211,566839,132265,793313,2647689,7336561,368547,44527485,13304841,27536,163181,2794410
2020-01-09,1300.6966552734375,742.8499755859375,9389.98046875,282.29998779296875,552.4996337890625,634.9421997070312,2403.7587890625,1271.4000244140625,138.8118896484375,710.1505126953125,224.26846313476562,555.4949951171875,1643.299072265625,7163.4638671875,23.600000381469727,1542.209228515625,988.5,330.20001220703125,470.9430847167969,724.9161987304688,546.521484375,252.6300811767578,1322.0999755859375,742.8499755859375,9395.25,282.29998779296875,561.4500122070312,639.2000122070312,2457.39990234375,1271.4000244140625,139.6999969482422,727.5499877929688,235.8000030517578,558.6500244140625,1653.699951171875,7227.89990234375,23.600000381469727,1548.0,988.5,330.20001220703125,483.1499938964844,727.4000244140625,547.4500122070312,253.64999389648438,1339.0,745.0,9499.900390625,289.3999938964844,563.9000244140625,641.5999755859375,2462.699951171875,1275.800048828125,142.25,731.5,236.60000610351562,560.5,1667.0,7240.0,24.100000381469727,1550.0,998.0,331.3999938964844,486.0,738.5999755859375,557.8499755859375,256.5,1285.0,731.0,9209.0,281.5,555.75,632.3499755859375,2421.14990234375,1263.0999755859375,138.8000030517578,714.2999877929688,235.0500030517578,547.5999755859375,1574.0,7102.0,23.450000762939453,1531.25,979.75,325.0,479.1000061035156,723.4000244140625,532.0,252.64999389648438,1319.0,733.5499877929688,9499.900390625,289.0,558.0,635.2000122070312,2430.0,1265.0,140.39999389648438,721.7000122070312,235.60000610351562,560.0,1580.0999755859375,7140.0,24.100000381469727,1538.5999755859375,996.7999877929688,326.8999938964844,485.0,735.0,535.0,254.25,49113,7559853,214197,2737162,529238,1767768,3247323,4773158,989555,13521186,9452653,162708,183441,798184,2684346,6849606,614382,40348407,10131152,8040,200543,2495023
