Date,Ticker,Adj Close,Close,High,Low,Open,Volume,rolling_volume,vol_gt_avg
2023-06-14,RVNL.NS,123.43067932128906,123.69999694824219,125.75,121.5999984741211,122.4000015258789,13905348,19550531,0
2023-06-15,RVNL.NS,122.6324234008789,122.9000015258789,125.30000305175781,122.6500015258789,124.25,8875001,19066877,0
2023-06-16,RVNL.NS,122.58253479003906,122.8499984741211,124.80000305175781,122.0999984741211,123.30000305175781,10555409,18317231,0
2023-06-19,RVNL.NS,124.17904663085938,124.44999694824219,127.80000305175781,123.0,123.19999694824219,15461555,18656272,0
2023-06-20,RVNL.NS,122.43285369873047,122.69999694824219,124.4000015258789,118.0,118.0,26873495,19029783,1
2023-06-21,RVNL.NS,123.53047180175781,123.80000305175781,127.75,123.0,127.0,18687198,18874196,0
2023-06-22,RVNL.NS,123.18122100830078,123.44999694824219,124.4000015258789,121.80000305175781,124.25,8259055,18647626,0
2023-06-23,RVNL.NS,120.88623809814453,121.1500015258789,123.6500015258789,120.3499984741211,123.6500015258789,6318403,17792767,0
2023-06-26,RVNL.NS,123.03155517578125,123.30000305175781,124.69999694824219,122.30000305175781,123.0,9499004,18137246,0
2023-06-27,RVNL.NS,123.6302490234375,123.9000015258789,127.5999984741211,123.19999694824219,123.80000305175781,18696042,18162646,1
2023-06-28,RVNL.NS,123.6302490234375,123.9000015258789,123.9000015258789,123.9000015258789,123.9000015258789,0,17196476,0
2023-06-30,RVNL.NS,121.63460540771484,121.9000015258789,123.5999984741211,121.5,123.55000305175781,6977844,15537433,0
2023-07-03,RVNL.NS,121.58470916748047,121.8499984741211,123.0,121.5,122.9000015258789,6882222,15482368,0
2023-07-04,RVNL.NS,121.68448638916016,121.94999694824219,123.69999694824219,121.25,121.80000305175781,6978884,15077440,0
2023-07-05,RVNL.NS,123.8298110961914,124.0999984741211,126.0,121.0,122.0,17210344,15367264,1
2023-07-06,RVNL.NS,122.58253479003906,122.8499984741211,125.19999694824219,122.5999984741211,124.0,8323469,14941769,0
2023-07-07,RVNL.NS,121.63460540771484,121.9000015258789,124.44999694824219,121.5999984741211,123.5,9294602,11682933,0
2023-07-10,RVNL.NS,121.98384094238281,122.25,125.19999694824219,121.8499984741211,123.9000015258789,9605491,11038690,0
2023-07-11,RVNL.NS,120.6866683959961,120.94999694824219,123.5999984741211,120.6500015258789,123.0,8036326,10895720,0
2023-07-12,RVNL.NS,120.43721008300781,120.69999694824219,122.4000015258789,119.5999984741211,121.44999694824219,10302856,10961198,0
2023-07-13,RVNL.NS,118.39167785644531,118.6500015258789,121.30000305175781,117.05000305175781,121.0999984741211,7946038,10889932,0
2023-07-14,RVNL.NS,119.23983001708984,119.5,121.8499984741211,118.9000015258789,121.0,8863951,10649866,0
2023-07-17,RVNL.NS,119.3895034790039,119.6500015258789,121.5,118.75,120.0999984741211,8493109,10635494,0
2023-07-18,RVNL.NS,119.3895034790039,119.6500015258789,121.80000305175781,119.1500015258789,120.44999694824219,10815497,10644065,1
2023-07-19,RVNL.NS,119.63895416259766,119.9000015258789,121.25,119.55000305175781,120.5,5903962,10188942,0
2023-07-20,RVNL.NS,128.4197998046875,128.6999969482422,129.8000030517578,119.1500015258789,120.0999984741211,71718021,12324396,1
2023-07-21,RVNL.NS,136.35247802734375,136.64999389648438,139.0,130.10000610351562,130.4499969482422,103032705,16340848,1
2023-07-24,RVNL.NS,135.45445251464844,135.75,146.64999389648438,132.6999969482422,141.14999389648438,70774038,19967720,1
2023-07-25,RVNL.NS,129.2679443359375,129.5500030517578,135.5,128.0,135.5,39446235,20895268,1
2023-07-26,RVNL.NS,133.9577178955078,134.25,135.5500030517578,130.5500030517578,131.14999389648438,34898129,22104750,1
2023-07-27,RVNL.NS,125.72567749023438,126.0,130.39999389648438,125.0,126.0,61077617,24122920,1
2023-07-28,RVNL.NS,120.6866683959961,120.94999694824219,123.1500015258789,119.6500015258789,122.75,74826227,27686074,1
2023-07-31,RVNL.NS,123.8298110961914,124.0999984741211,125.69999694824219,122.25,122.69999694824219,54533231,29950616,1
2023-08-01,RVNL.NS,124.82763671875,125.0999984741211,126.5,124.55000305175781,125.9000015258789,29234876,29918083,0
2023-08-02,RVNL.NS,123.28101348876953,123.55000305175781,126.25,121.75,125.0,23973096,30694941,0
2023-08-03,RVNL.NS,123.03155517578125,123.30000305175781,125.0999984741211,122.1500015258789,124.0,14425991,31033445,0
2023-08-04,RVNL.NS,122.38297271728516,122.6500015258789,124.19999694824219,122.25,123.94999694824219,11897709,30791962,0
2023-08-07,RVNL.NS,124.87752532958984,125.1500015258789,125.9000015258789,122.6500015258789,124.0,24525745,32587183,0
2023-08-08,RVNL.NS,123.6302490234375,123.9000015258789,126.0999984741211,122.8499984741211,125.94999694824219,14079922,31745944,0
2023-08-09,RVNL.NS,126.87317657470703,127.1500015258789,129.14999389648438,123.55000305175781,124.4000015258789,44912351,33350801,1
2023-08-10,RVNL.NS,126.32437133789062,126.5999984741211,128.64999389648438,126.0,127.5,18515076,33827108,0
2023-08-11,RVNL.NS,125.82545471191406,126.0999984741211,127.5999984741211,125.75,127.19999694824219,10302756,33827103,0
2023-08-14,RVNL.NS,124.97731018066406,125.25,127.3499984741211,123.25,127.30000305175781,11631292,35191313,0
2023-08-16,RVNL.NS,124.37861633300781,124.6500015258789,126.80000305175781,124.0999984741211,124.94999694824219,16655371,35579992,0
2023-08-17,RVNL.NS,124.57817840576172,124.8499984741211,126.69999694824219,124.25,125.25,12231236,35647408,0
2023-08-18,RVNL.NS,122.58253479003906,122.8499984741211,125.25,122.4000015258789,124.80000305175781,9816820,35833735,0
2023-08-21,RVNL.NS,124.22894287109375,124.5,125.19999694824219,122.80000305175781,123.25,12614724,29518622,0
2023-08-22,RVNL.NS,124.27883911132812,124.55000305175781,125.5999984741211,124.0,125.19999694824219,8220149,28504409,0
2023-08-23,RVNL.NS,124.32872009277344,124.5999984741211,126.19999694824219,124.05000305175781,125.0,10090234,25614704,0
2023-08-24,RVNL.NS,124.57817840576172,124.8499984741211,128.75,124.44999694824219,125.19999694824219,21592871,24764543,0
2023-08-25,RVNL.NS,123.6302490234375,123.9000015258789,125.55000305175781,123.0,124.0,9332051,23547111,0
2023-08-28,RVNL.NS,126.57382202148438,126.8499984741211,127.8499984741211,123.69999694824219,124.25,20693995,18963974,1
2023-08-29,RVNL.NS,127.47186279296875,127.75,132.85000610351562,127.1500015258789,128.89999389648438,73184822,21545919,1
2023-08-30,RVNL.NS,128.22023010253906,128.5,131.0,128.0500030517578,128.8000030517578,24386109,20110342,1
2023-08-31,RVNL.NS,130.76467895507812,131.0500030517578,132.8000030517578,130.0,130.5,28446824,20072816,1
2023-09-01,RVNL.NS,137.9989013671875,138.3000030517578,139.0,130.60000610351562,131.8000030517578,72952804,22405183,1
2023-09-04,RVNL.NS,154.0638427734375,154.39999389648438,163.4499969482422,142.60000610351562,143.0,243994049,34408960,1
2023-09-05,RVNL.NS,156.40872192382812,156.75,163.0,152.6999969482422,158.0,93875981,37240722,1
2023-09-06,RVNL.NS,149.5237579345703,149.85000610351562,156.89999389648438,148.0,156.89999389648438,50668451,38485613,1
2023-09-07,RVNL.NS,153.56492614746094,153.89999389648438,157.39999389648438,148.9499969482422,150.6999969482422,47181664,40061887,1
2023-09-08,RVNL.NS,162.49545288085938,162.85000610351562,165.8000030517578,154.35000610351562,154.75,94642035,42429967,1
2023-09-11,RVNL.NS,189.08741760253906,189.5,191.75,168.10000610351562,169.0,229093837,54565265,1
2023-09-12,RVNL.NS,169.48020935058594,169.85000610351562,199.25,161.14999389648438,196.5,185688235,60809216,1
2023-09-13,RVNL.NS,166.33706665039062,166.6999969482422,175.60000610351562,158.1999969482422,166.6999969482422,123372887,66130245,1
2023-09-14,RVNL.NS,170.5778045654297,170.9499969482422,174.6999969482422,168.3000030517578,171.0,54896101,65619602,0
2023-09-15,RVNL.NS,169.779541015625,170.14999389648438,172.5,168.25,172.4499969482422,37898734,66585209,0
2023-09-18,RVNL.NS,164.99000549316406,165.35000610351562,171.75,164.10000610351562,171.75,17676535,69547766,0
2023-09-20,RVNL.NS,163.4499969482422,163.4499969482422,168.75,160.5,163.8000030517578,19113572,69857235,0
2023-09-21,RVNL.NS,158.8000030517578,158.8000030517578,165.60000610351562,158.0,163.3000030517578,17920990,70319180,0
2023-09-22,RVNL.NS,166.85000610351562,166.85000610351562,167.9499969482422,158.6999969482422,160.0,34462689,71479773,0
2023-09-25,RVNL.NS,169.8000030517578,169.8000030517578,171.6999969482422,164.8000030517578,167.35000610351562,34727498,75243890,0
2023-09-26,RVNL.NS,166.6999969482422,166.6999969482422,170.75,165.3000030517578,170.3000030517578,15986625,72422116,0
2023-09-27,RVNL.NS,168.5,168.5,170.25,166.8000030517578,167.39999389648438,14165805,72111249,0
2023-09-28,RVNL.NS,166.10000610351562,166.10000610351562,169.8000030517578,165.25,169.35000610351562,12565456,69224613,0
2023-09-29,RVNL.NS,169.4499969482422,169.4499969482422,171.9499969482422,166.1999969482422,166.9499969482422,15240934,68789128,0
2023-10-03,RVNL.NS,172.5,172.5,176.89999389648438,170.39999389648438,170.85000610351562,27914702,68554339,0
2023-10-04,RVNL.NS,171.14999389648438,171.14999389648438,174.4499969482422,168.4499969482422,173.39999389648438,18738459,57291559,0
2023-10-05,RVNL.NS,170.1999969482422,170.1999969482422,173.3000030517578,169.3000030517578,172.10000610351562,10154669,53105493,0
2023-10-06,RVNL.NS,170.0500030517578,170.0500030517578,172.8000030517578,168.60000610351562,170.8000030517578,11080543,51126098,0
2023-10-09,RVNL.NS,161.25,161.25,166.25,160.25,165.5,21811811,47500530,0
2023-10-10,RVNL.NS,165.35000610351562,165.35000610351562,167.35000610351562,162.5,162.5,16819515,45966479,0
2023-10-11,RVNL.NS,165.1999969482422,165.1999969482422,168.35000610351562,164.75,166.39999389648438,8395665,34931571,0
2023-10-12,RVNL.NS,164.89999389648438,164.89999389648438,167.4499969482422,164.25,166.35000610351562,7194861,26006902,0
2023-10-13,RVNL.NS,168.0,168.0,170.8000030517578,163.25,163.8000030517578,27614191,21218967,1
2023-10-16,RVNL.NS,165.9499969482422,165.9499969482422,168.75,165.35000610351562,168.0,8047553,17875372,0
2023-10-17,RVNL.NS,170.35000610351562,170.35000610351562,174.1999969482422,166.0,167.1999969482422,39872845,18975245,1
2023-10-18,RVNL.NS,167.0,167.0,171.6999969482422,166.5,170.75,12134308,18698134,0
2023-10-19,RVNL.NS,166.75,166.75,168.39999389648438,164.5500030517578,166.0,7683165,18173612,0
2023-10-20,RVNL.NS,168.25,168.25,172.5500030517578,166.75,167.6999969482422,17925748,18117049,0
2023-10-23,RVNL.NS,157.75,157.75,169.1999969482422,156.0,168.9499969482422,15748746,17191154,0
2023-10-25,RVNL.NS,151.14999389648438,151.14999389648438,162.35000610351562,147.0500030517578,160.0,22285809,16569070,1
2023-10-26,RVNL.NS,151.5,151.5,152.89999389648438,142.14999389648438,148.75,28015351,17170506,1
2023-10-27,RVNL.NS,157.6999969482422,157.6999969482422,158.5,152.60000610351562,153.10000610351562,16533451,17288889,0
2023-10-30,RVNL.NS,156.35000610351562,156.35000610351562,159.3000030517578,153.6999969482422,158.39999389648438,10466570,17286208,0
2023-10-31,RVNL.NS,154.14999389648438,154.14999389648438,159.9499969482422,153.5,157.1999969482422,11535283,16998662,0
2023-11-01,RVNL.NS,153.0,153.0,155.64999389648438,152.60000610351562,155.0,7934752,16567047,0
2023-11-02,RVNL.NS,154.0500030517578,154.0500030517578,155.75,153.35000610351562,155.0,6654814,15554671,0
2023-11-03,RVNL.NS,154.0,154.0,155.6999969482422,153.39999389648438,155.0500030517578,8110790,15048592,0
2023-11-06,RVNL.NS,154.5,154.5,157.3000030517578,154.0500030517578,155.0,9802051,15229363,0
2023-11-07,RVNL.NS,156.14999389648438,156.14999389648438,158.5,154.39999389648438,155.3000030517578,10398420,14999319,0
2023-11-08,RVNL.NS,162.0500030517578,162.0500030517578,162.9499969482422,156.3000030517578,156.89999389648438,20438743,14933934,1
2023-11-09,RVNL.NS,160.6999969482422,160.6999969482422,164.35000610351562,160.0,163.0,12066384,14707595,0
2023-11-10,RVNL.NS,156.1999969482422,156.1999969482422,158.9499969482422,155.3000030517578,157.60000610351562,10860264,14824957,0
2023-11-13,RVNL.NS,156.89999389648438,156.89999389648438,157.9499969482422,156.60000610351562,157.75,5658184,14108661,0
2023-11-15,RVNL.NS,160.5500030517578,160.5500030517578,162.89999389648438,158.60000610351562,162.0,10489711,14230769,0
2023-11-16,RVNL.NS,158.4499969482422,158.4499969482422,160.6999969482422,158.14999389648438,160.14999389648438,5767081,12525481,0
2023-11-17,RVNL.NS,166.85000610351562,166.85000610351562,169.0,158.10000610351562,158.75,49242214,14380876,1
2023-11-20,RVNL.NS,164.6999969482422,164.6999969482422,169.60000610351562,164.0500030517578,167.64999389648438,15508870,14606183,1
2023-11-21,RVNL.NS,166.89999389648438,166.89999389648438,171.10000610351562,165.3000030517578,165.60000610351562,18276062,14789677,1
2023-11-22,RVNL.NS,165.8000030517578,165.8000030517578,167.89999389648438,163.6999969482422,167.60000610351562,10600693,14532274,0
2023-11-23,RVNL.NS,166.8000030517578,166.8000030517578,168.1999969482422,165.60000610351562,166.1999969482422,8264019,14233786,0
2023-11-24,RVNL.NS,167.0,167.0,168.5,165.3000030517578,166.9499969482422,9140137,13607802,0
2023-11-28,RVNL.NS,166.10000610351562,166.10000610351562,168.6999969482422,165.5500030517578,167.25,9900235,12555763,0
2023-11-29,RVNL.NS,165.35000610351562,165.35000610351562,167.5,165.0500030517578,166.75,7582017,12411536,0
2023-11-30,RVNL.NS,164.1999969482422,164.1999969482422,165.75,162.10000610351562,165.4499969482422,10151856,12342364,0
2023-12-01,RVNL.NS,165.0,165.0,169.35000610351562,164.25,164.85000610351562,10803510,12485802,0
2023-12-04,RVNL.NS,172.39999389648438,172.39999389648438,175.60000610351562,166.89999389648438,169.0,42370540,14595841,1
2023-12-05,RVNL.NS,170.0,170.0,174.25,168.5,173.3000030517578,13059659,14519032,0
2023-12-06,RVNL.NS,170.85000610351562,170.85000610351562,173.4499969482422,167.75,170.39999389648438,15836447,14820752,1
2023-12-07,RVNL.NS,170.10000610351562,170.10000610351562,171.75,167.75,168.10000610351562,10201395,14810901,0
2023-12-08,RVNL.NS,171.14999389648438,171.14999389648438,175.75,169.5500030517578,171.0,24620500,15019988,1
