Date,High,Low,Open,Close,Volume,Adj Close,symbol,return,SMA_5,SMA_15,SMA_ratio,SMA5_Volume,SMA15_Volume,SMA_Volume_Ratio,prev_close,TR,ATR_5,ATR_15,ATR_Ratio,prev_high,prev_low,+DM,-DM,+DM_5,-DM_5,+DM_15,-DM_15,+DI_5,-DI_5,+DI_15,-DI_15,DX_5,DX_15,ADX_5,ADX_15,Lowest_5D,High_5D,Lowest_15D,High_15D,Stochastic_5,Stochastic_15,Stochastic_%D_5,Stochastic_%D_15,Stochastic_Ratio,Diff,Up,Down,avg_5up,avg_5down,avg_15up,avg_15down,RS_5,RS_15,RSI_5,RSI_15,RSI_ratio,5Ewm,15Ewm,MACD,15MA,SD,upperband,lowerband,max_local,min_local
2021-01-19,1008.4500122070312,987.2000122070312,1006.5999755859375,992.5,4416027.0,957.0225219726562,TECHM.NS,-0.005760080140245427,1024.0599975585938,,,4915348.8,,,998.25,21.25,33.00401147875,,,1013.7999877929688,991.9500122070312,0.0,4.75,5.1060428799999995,8.457583828125,,,15.470976560796501,25.62592681671593,,,25.0,,52.7376,,987.2000122070312,1078.75,,,5.789173675210256,,33.61919738978198,,,-5.75,0.0,5.75,1.0900146484375,15.4300048828125,,,0.07064253425166887,,6.59814382407707,,,1013.8263870352357,1015.4645179033043,1.6381308680686288,,,,,,1015.4645179033043
2021-01-20,1023.4000244140625,997.0,997.0,1019.4500122070312,4687853.0,983.0091552734375,TECHM.NS,0.027153664692223023,1014.0199951171875,,,4918565.0,,,992.5,30.9000244140625,32.5832140658125,,,1008.4500122070312,987.2000122070312,14.95001220703125,0.0,7.07483674540625,6.7660670624999995,,,21.713133428507987,20.765499219425394,,,2.0,,42.59008,,987.2000122070312,1064.0,,,41.992194174479515,,24.57815586688542,,,26.95001220703125,26.95001220703125,0.0,5.39000244140625,15.4300048828125,,,0.349319555135733,,25.888571302933016,,,1015.7009287591677,1015.9627046912702,0.26177593210252326,,,,,1015.9627046912702,
2021-01-21,1033.3499755859375,994.5,1026.0,1004.7000122070312,3911527.0,968.7864379882812,TECHM.NS,-0.014468585829007341,1004.4400024414062,1020.8666625976563,0.9839091031590244,4747801.6,4670597.133333334,1.0165298921021617,1019.4500122070312,38.8499755859375,33.8365663698375,,,1023.4000244140625,997.0,9.949951171875,0.0,7.6498596307,5.41285365,,,22.608262159600265,15.997053574635489,,,17.0,,37.472064,,987.2000122070312,1062.800048828125,971.2000122070312,1081.550048828125,23.14813693505168,30.35794189632047,16.816208828335753,,,-14.75,0.0,14.75,5.39000244140625,14.9699951171875,,,0.3600537207402177,,26.47349257235635,,,1012.0339565751223,1014.5548681307404,2.520911555618113,1020.8666625976563,32.61761547829064,1086.1018935542374,955.631431641075,,
2021-01-22,1005.0,975.0,1004.7000122070312,980.8499755859375,3922421.0,945.7889404296875,TECHM.NS,-0.023738465543264198,999.15,1021.0599934895833,0.9785419136688496,4319506.6,4847539.133333334,0.8910720431935449,1004.7000122070312,30.0,33.069253095869996,34.200008138020834,0.9669369949390815,1033.3499755859375,994.5,0.0,19.5,6.11988770456,8.230282919999999,9.416666666666666,5.686665852864583,18.506277377411678,24.888021801217743,27.534106508582873,16.627673975733952,15.0,25.0,32.977651200000004,,975.0,1033.3499755859375,975.0,1081.550048828125,10.025669294962585,5.490354673956131,17.642645110632092,,,-23.85003662109375,0.0,23.85003662109375,5.39000244140625,10.6800048828125,9.410001627604167,9.216670735677083,0.504681645799663,1.0209762177115338,33.54075908405528,50.51896250751744,0.6639241468797834,1001.639296245394,1010.3417565626401,8.70246031724605,1021.0599934895833,32.352588170909776,1085.765169831403,956.3548171477638,,
2021-01-25,997.9000244140625,962.2000122070312,985.8499755859375,972.0499877929688,2751784.0,937.3034057617188,TECHM.NS,-0.008971797942607718,993.9099975585938,1019.0666585286458,0.9753140182150853,3937922.4,4796603.066666666,0.8209815040494074,980.8499755859375,35.70001220703125,33.59540491810225,34.300008409288196,0.9794576292000223,1005.0,975.0,0.0,12.79998779296875,4.895910163648,9.144223894593749,8.788888888888888,6.160887315538194,14.57315420243657,27.218674449333864,25.623576484339637,17.961766195572913,30.0,18.0,32.38212096,,962.2000122070312,1033.3499755859375,962.2000122070312,1081.550048828125,13.843964379126739,8.25301429710381,18.959827691765884,,,-8.79998779296875,0.0,8.79998779296875,5.39000244140625,10.6300048828125,7.810001627604167,9.803336588541667,0.507055500051676,0.7966677015591458,33.645443053310856,44.341404972538804,0.7587816189890219,991.776193427919,1005.5552854664311,13.77909203851209,1019.0666585286458,34.46618215082735,1087.9990228303004,950.1342942269911,,
2021-01-27,1004.9000244140625,973.6500244140625,978.0,997.0999755859375,6975618.0,961.4580688476562,TECHM.NS,0.025770267072215525,994.8299926757812,1018.6166585286459,0.9766480690712209,4449840.6,4992289.533333333,0.8913426535637763,972.0499877929688,32.85003662109375,33.446331258700546,34.20334362340857,0.9778672993774231,997.9000244140625,962.2000122070312,7.0,0.0,5.3167281309184,7.3153791156749985,8.669629629629629,5.750161494502314,15.896296935513174,21.871992653221167,25.347316113551493,16.81169407825654,16.0,20.0,29.105696768,,962.2000122070312,1033.3499755859375,962.2000122070312,1081.550048828125,49.05127384682956,29.24168635968234,27.61224772608974,,,25.04998779296875,25.04998779296875,0.0,10.4,9.4800048828125,9.353336588541667,9.803336588541667,1.097045848452618,0.9540972610768085,52.31387045076355,48.82547455959545,1.0714462260251099,993.5507874805919,1004.4983717313694,10.947584250777481,1018.6166585286459,34.722160676353056,1088.060979881352,949.1723371759398,,
2021-01-28,990.0,965.0,990.0,981.5999755859375,4274190.0,946.5120239257812,TECHM.NS,-0.015545081114751391,987.2599853515625,1017.5799886067708,0.9702038133663367,4367108.0,4965411.6,0.8795057392623806,997.0999755859375,32.0999755859375,33.177060124147935,34.06311908757717,0.9739877325634463,1004.9000244140625,973.6500244140625,0.0,8.6500244140625,4.25338250473472,7.582308175352499,8.091654320987654,5.94348568913966,12.820251368923715,22.85406888669353,23.754883691607333,17.448448199528656,28.0,15.0,28.8845574144,,962.2000122070312,1033.3499755859375,962.2000122070312,1081.550048828125,27.266301284784266,16.254677357574877,24.667069148150695,42.94911761377803,0.5743323848925251,-15.5,0.0,15.5,5.00999755859375,12.5800048828125,9.353336588541667,10.390006510416667,0.39825084372095015,0.9002243241295692,28.482074265097268,47.37463428387238,0.6012093749247863,989.5671835157071,1001.6360722131903,12.068888697483203,1017.5799886067708,35.62913771103896,1088.8382640288487,946.321713184693,,
2021-01-29,995.9000244140625,956.0,990.0999755859375,961.4000244140625,4425911.0,927.0341796875,TECHM.NS,-0.020578597875185567,978.5999877929687,1015.3566569010417,0.9637992533379772,4469984.8,5036809.0,0.8874636302468487,981.5999755859375,39.9000244140625,34.521652982130846,34.45224610934286,1.002014581939526,990.0,965.0,0.0,9.0,3.402706003787776,7.865846540281998,7.552210699588477,6.147253309863682,9.856729646025613,22.78525464685463,21.920807936932874,17.84282304948661,40.0,10.0,31.10764593152,,956.0,1005.0,956.0,1081.550048828125,11.020457987882654,4.301093041751822,22.241533358716886,40.818852156173115,0.5448838510603061,-20.199951171875,0.0,20.199951171875,5.00999755859375,13.6699951171875,9.353336588541667,11.576668294270833,0.3664959289045101,0.8079471874624352,26.820125925901735,44.688649815951685,0.6001552080082815,980.1781304818256,996.6065662382994,16.428435756473732,1015.3566569010417,38.109736565470364,1091.5761300319823,939.1371837701009,,
2021-02-01,961.9000244140625,921.1500244140625,961.9000244140625,941.75,6321189.0,908.0865478515625,TECHM.NS,-0.020438968083070774,970.7799926757813,1008.0666585286458,0.9630117060837153,4949738.4,4839596.933333334,1.022758396656559,961.4000244140625,40.75,35.767322385704674,34.87209636872,1.0256717005917568,995.9000244140625,956.0,0.0,34.8499755859375,2.722164803030221,13.2626723494131,7.048729986282578,8.060768128268602,7.610759267006813,37.08041716512127,20.21309505385869,23.11523816359675,66.0,7.0,38.086116745215996,,921.1500244140625,1004.9000244140625,921.1500244140625,1081.550048828125,24.59698577425373,12.842875592562237,25.155796654575116,36.49002567163807,0.6893882969813172,-19.6500244140625,0.0,19.6500244140625,5.00999755859375,12.82999267578125,5.596671549479167,12.886669921875,0.39049106926233523,0.4342992862709139,28.082961328870198,30.279544194717133,0.9274565412305588,967.3687536545505,989.749495458512,22.38074180396154,1008.0666585286458,41.12361353350954,1090.313885595665,925.8194314616267,,
2021-02-02,972.9000244140625,937.5,955.0,957.2000122070312,4971530.0,922.9843139648438,TECHM.NS,0.016405640782618747,967.8099975585938,1000.0399943033855,0.967771292219925,5393687.6,4738446.2,1.1382819119060588,941.75,35.4000244140625,35.69386279137624,34.90729157174283,1.0225331495002072,961.9000244140625,921.1500244140625,11.0,0.0,4.377731842424177,10.61013787953048,7.312147987197073,7.523383586384028,12.264662606037282,29.725384281170953,20.947336954426444,21.552470121956258,42.0,1.0,38.868893396172794,,921.1500244140625,1004.9000244140625,921.1500244140625,1078.75,43.044761543843286,22.874361280158382,30.995956087518426,32.96117476410875,0.9403777720104127,15.45001220703125,15.45001220703125,0.0,8.1,11.0699951171875,4.860005696614583,12.886669921875,0.7317076398185375,0.3771343354084649,42.25353188920572,27.385442778652745,1.5429194346327244,963.979173172044,985.6808100520769,21.70163688003288,1000.0399943033855,38.23073343808104,1076.5014611795475,923.5785274272234,,
2021-02-03,1000.0,960.0999755859375,965.0,981.4500122070312,5640121.0,946.367431640625,TECHM.NS,0.025334308076413903,964.6800048828125,994.5233317057292,0.9699923311283891,5126588.2,4830592.533333333,1.0612752296171037,957.2000122070312,42.79998779296875,37.11508779169474,35.43347131982456,1.047458417401214,972.9000244140625,937.5,27.0999755859375,0.0,8.922180591126843,8.488110303624385,8.631336493779768,7.021824680625093,24.03922803901696,22.86970288542271,24.359274359186617,19.81692568940169,2.0,10.0,31.495114716938236,,921.1500244140625,1000.0,921.1500244140625,1078.75,76.47432652309274,38.261419501355086,36.480566622771065,32.57067057954774,1.1200434616067896,24.25,24.25,0.0,7.94000244140625,11.0699951171875,6.47667236328125,11.9933349609375,0.7172543761178757,0.5400226362705524,41.76750900116162,35.065889523436894,1.1911150570769233,969.8027861837065,985.1519603214463,15.349174137739737,994.5233317057292,34.0533505638276,1062.6300328333843,926.416630578074,,
2021-02-04,988.0,964.2999877929688,987.9500122070312,969.2000122070312,4232910.0,934.5552978515625,TECHM.NS,-0.01248153227126958,962.2000122070312,987.8266642252604,0.9740575417263839,5118332.2,4801335.066666666,1.0660227059623668,981.4500122070312,23.70001220703125,34.43207267476204,34.65124071230501,0.993675030589449,1000.0,960.0999755859375,0.0,0.0,7.137744472901474,6.790488242899508,8.055914060861117,6.553703035250086,20.729929738250366,19.721404247258075,23.248558768056977,18.91332864431258,2.0,10.0,25.59609177355059,,921.1500244140625,1000.0,921.1500244140625,1064.0,60.93849419217604,33.63667903748589,43.215005204249415,30.820076739761983,1.402170590590916,-12.25,0.0,12.25,7.94000244140625,10.4199951171875,6.113334147135417,12.810001627604167,0.7619967526001457,0.4772313325832717,43.246206411883634,32.305795446995106,1.3386516509967608,969.6018615248149,983.1579668071444,13.55610528232944,987.8266642252604,27.46348199714145,1042.7536282195433,932.8997002309775,,
2021-02-05,980.8499755859375,950.0499877929688,972.3499755859375,959.4000244140625,3077720.0,925.1056518554688,TECHM.NS,-0.010111419386647058,961.8000122070313,981.6133341471354,0.9798155533845526,4848694.0,4688826.8,1.0340953519545657,969.2000122070312,30.79998779296875,33.70565569840338,34.39449051768259,0.9799725244098304,988.0,964.2999877929688,0.0,14.25,5.710195578321179,8.282390594319606,7.518853123470376,7.066789499566747,16.941357347905466,24.57270277851897,21.860632357978528,20.54628341109932,18.0,3.0,24.07687341884047,,921.1500244140625,1000.0,921.1500244140625,1062.800048828125,48.50984380878071,27.00317219020732,50.71288236842903,29.92354151849403,1.6947486759575665,-9.79998779296875,0.0,9.79998779296875,7.94000244140625,8.34000244140625,6.113334147135417,12.326664225260417,0.9520383833445791,0.4959439176259597,48.77149913995942,33.15257422303739,1.4711225382332027,966.2012491545643,980.1882240080091,13.986974853444849,981.6133341471354,21.7005755916663,1025.014485330468,938.2121829638029,,980.1882240080091
2021-02-08,993.0,960.5499877929688,969.7999877929688,982.5499877929688,3713579.0,947.4281616210938,TECHM.NS,0.024129625588705572,969.960009765625,979.9633341471355,0.9897921442232159,4327172.0,4532139.0,0.9547747763252628,959.4000244140625,33.5999755859375,33.68451967591021,34.341522855566254,0.980868548479365,980.8499755859375,950.0499877929688,12.1500244140625,0.0,6.998161345469444,6.625912475455685,7.827597876176517,6.595670199595631,20.775600818420585,19.67049712807473,22.79339186295805,19.206108672977994,3.0,9.0,19.861498735072377,,937.5,1000.0,921.1500244140625,1033.3499755859375,72.07998046875001,54.723698840875514,60.20948130732829,34.33597435751197,1.7535393252690892,23.14996337890625,23.14996337890625,0.0,12.5699951171875,4.40999755859375,7.6566650390625,9.3066650390625,2.8503406068088144,0.8227077053837739,74.02827172661989,45.1365681372676,1.640095266026605,971.6508287006992,980.483444481129,8.832615780429819,979.9633341471355,20.516622840074213,1020.9965798272839,938.9300884669871,980.483444481129,
2021-02-09,999.7999877929688,967.25,978.5999755859375,975.0999755859375,3086774.0,940.2444458007812,TECHM.NS,-0.0075823238507851665,973.5400024414063,978.419999186198,0.9950123702000668,3950220.8,4427276.933333334,0.8922461502822336,982.5499877929688,32.54998779296875,33.45761329932192,34.22208718472642,0.9776613892286006,993.0,960.5499877929688,6.79998779296875,0.0,6.958526634969306,5.300729980364548,7.759090537295999,6.155958852955922,20.798036526742727,15.843120466910223,22.67275661888601,17.98826243334268,14.0,12.0,18.689198988057903,,950.0499877929688,1000.0,921.1500244140625,1033.3499755859375,50.150113455713175,48.08375637279115,61.63055168970227,37.195445156328994,1.6569381393521385,-7.45001220703125,0.0,7.45001220703125,9.47999267578125,5.9,7.6566650390625,9.2,1.6067784196239407,0.8322461998980979,61.638473279049855,45.42218179764183,1.3570126057275815,972.8005443291121,979.81051086923,7.009966540117944,978.419999186198,19.90435567034376,1018.2287105268855,938.6112878455104,,
2021-02-10,980.25,957.5999755859375,975.5,974.9000244140625,2776301.0,940.0516357421875,TECHM.NS,-0.00020505709863738453,972.2300048828125,977.2466674804688,0.9948665339421519,3377456.8,4317961.866666666,0.7821877321504214,975.0999755859375,22.6500244140625,31.296095522270036,33.450616333348826,0.9355909980967727,999.7999877929688,967.25,0.0,9.6500244140625,5.566821307975444,6.170588867104138,7.241817834809599,6.388896557029694,17.787590480781034,19.71680097510311,21.64928072667474,19.09948831244774,5.0,6.0,15.951359190446322,,950.0499877929688,999.7999877929688,921.1500244140625,1033.3499755859375,49.94982235395729,47.90554669463478,56.32565085587519,40.139488401578795,1.4032478514016076,-0.199951171875,0.0,0.199951171875,4.62999267578125,5.939990234375,7.6566650390625,8.829996744791666,0.7794613278970168,0.8671198031390838,43.803218180537314,46.44157282683435,0.9431898084904529,973.5003710240957,979.1967000623341,5.696329038238446,977.2466674804688,19.53030691593088,1016.3072813123306,938.186053648607,,979.1967000623341
2021-02-11,988.6500244140625,972.8499755859375,975.0,985.5999755859375,2070435.0,950.3690795898438,TECHM.NS,0.01097543430497483,975.5099975585938,974.9899983723958,1.000533337969688,2944961.8,4143467.3333333335,0.7107481640577673,974.9000244140625,15.800048828125,28.19688618344103,32.273911833000575,0.8736742645063954,980.25,957.5999755859375,8.4000244140625,0.0,6.133461929192856,4.936471093683311,7.3190316067597925,5.962970119894381,21.75226686127778,17.507149766708334,22.677857102143932,18.476130661660765,11.0,10.0,14.961087352357058,,950.0499877929688,999.7999877929688,921.1500244140625,1033.3499755859375,71.45726189541458,57.44204921546399,58.4294043965229,42.10382624964113,1.38774571342007,10.699951171875,10.699951171875,0.0,6.76998291015625,3.489990234375,6.57332763671875,8.829996744791666,1.9398286114025882,0.7444314903735381,65.98441160408663,42.67473354394283,1.5462173076286807,977.5335725447097,979.9971095027845,2.4635369580747692,974.9899983723958,15.929145689297824,1006.8482897509914,943.1317069938002,,
2021-02-12,1009.0,986.25,990.0,991.2000122070312,5863879.0,955.7689819335938,TECHM.NS,0.005681855478704367,981.8699951171875,974.0899983723958,1.0079869383299194,3502193.6,4273624.133333334,0.8194903179911531,985.5999755859375,23.4000244140625,27.237513829565323,31.682319338404703,0.859707066854431,988.6500244140625,972.8499755859375,20.3499755859375,0.0,8.976764660541784,3.949176874946649,8.18776120537164,5.565438778568089,32.95735696257944,14.49903577711987,25.843313798830987,17.566386851677777,39.0,19.0,19.768869881885646,11.666666666666666,957.5999755859375,1009.0,921.1500244140625,1009.0,65.36969000330112,79.73819836118649,61.80137363542698,44.918596454191096,1.375852731695508,5.60003662109375,5.60003662109375,0.0,7.889990234375,1.52999267578125,6.946663411458333,7.846663411458334,5.156881048692725,0.885301566690659,83.75801006887525,46.95808789066368,1.7836759082673004,982.0890524321503,981.3974723408153,-0.6915800913350267,974.0899983723958,14.442638213530639,1002.9752747994571,945.2047219453345,981.3974723408153,
2021-02-15,996.0,977.5,996.0,979.2000122070312,2487825.0,944.1979370117188,TECHM.NS,-0.012106537381169402,981.2,973.9800008138021,1.0074128823796846,3257042.8,4177984.4,0.7795727528326817,991.2000122070312,18.5,25.490011063652258,30.803498049177723,0.8275037796992246,1009.0,986.25,0.0,8.75,7.181411728433427,4.9093414999573195,7.641910458346863,5.777742859996883,28.173435117389317,19.25986413932101,24.80858000655175,18.75677512590527,19.0,14.0,19.615095905508518,11.822222222222221,957.5999755859375,1009.0,921.1500244140625,1009.0,42.02339759041867,66.07854743930179,55.790057059760706,47.05177834055484,1.1857162264082626,-12.0,0.0,12.0,3.25999755859375,3.92999267578125,6.946663411458333,7.056660970052083,0.8295174641631335,0.9844122370253339,45.34077867043348,49.60724483845069,0.9139950992660196,981.1260390237774,981.1227898240923,-0.003249199685114945,973.9800008138021,14.393675787492352,1002.7673523887868,945.1926492388175,,981.1227898240923
2021-02-16,1000.0,973.5,990.0,986.7999877929688,3912433.0,951.5261840820312,TECHM.NS,0.007761412879078611,983.5400024414063,974.9633341471355,1.0087969136826807,3422174.6,4255361.0,0.8042031216622985,979.2000122070312,26.5,25.69200885092181,30.51659817923254,0.8419027802517646,996.0,977.5,0.0,0.0,5.745129382746741,3.9274731999658554,7.1324497611237385,5.392560002663758,22.36154212807151,15.286750143809563,23.37236188395856,17.67090804483429,19.0,14.0,19.492076724406814,11.967407407407405,957.5999755859375,1009.0,921.1500244140625,1009.0,56.80933528709071,74.72963189919783,57.12190142603622,49.916136401085765,1.1443574271664525,7.5999755859375,7.5999755859375,0.0,4.77999267578125,2.439990234375,7.453328450520833,6.4699951171875,1.9590212323147422,1.1519836283525338,66.20504141439588,53.531244995318254,1.2367551216151624,983.0173552801746,981.8324395702018,-1.1849157099727563,974.9633341471355,14.75178823706024,1004.4669106212559,945.459757673015,981.8324395702018,
2021-02-17,996.5999755859375,971.4000244140625,989.0,980.4500122070312,2227724.0,945.4031982421875,TECHM.NS,-0.006434916563121895,984.65,973.8533365885417,1.0110865394262338,3312459.2,3938834.7333333334,0.8409744059499424,986.7999877929688,25.199951171875,25.593597315112447,30.162155045408703,0.8485334445294657,1000.0,973.5,0.0,2.0999755859375,4.596103506197393,3.5619736771601844,6.656953110382156,5.173054374882008,17.95802070966982,13.917440496170183,22.070548673860362,17.15081156201885,13.0,13.0,18.19366137952545,12.036246913580245,971.4000244140625,1009.0,921.1500244140625,1009.0,24.069132098993894,67.50142774366478,51.94576337504354,48.250660284563395,1.0765813994811237,-6.3499755859375,0.0,6.3499755859375,4.77999267578125,3.6699951171875,5.783329264322917,6.893326822916666,1.302452053245345,0.8389750570212927,56.568042379406634,45.621883440889896,1.239932201674645,982.1615742557935,981.6596361498055,-0.5019381059880743,973.8533365885417,13.544120785461953,1000.9415781594655,946.7650950176178,,981.6596361498055
2021-02-18,1015.5,981.5,982.0,1010.5999755859375,6742595.0,974.4754028320312,TECHM.NS,0.03075114794586775,989.65,975.786669921875,1.0142073370188947,4246891.2,4103395.066666667,1.034970099393793,980.4500122070312,35.04998779296875,27.484875410683706,30.488010561912706,0.9014978315777455,996.5999755859375,971.4000244140625,18.9000244140625,0.0,7.456887687770414,2.8495789417281476,7.4731578639608465,4.828184083223207,27.13087680532774,10.367807381875494,24.511792426681737,15.836336954221734,45.0,22.0,23.55492910362036,12.700497119341561,971.4000244140625,1015.5,921.1500244140625,1015.5,88.88882737698157,94.80654405723786,55.432076471356936,52.35882869070988,1.0586958848678818,30.14996337890625,30.14996337890625,0.0,8.6699951171875,3.6699951171875,7.793326822916667,5.859993489583333,2.362399632790724,1.3299207305895488,70.25933531969785,57.0800848770951,1.2308905193638084,991.6410413658416,985.277178579322,-6.363862786519576,975.786669921875,16.48038510537136,1008.7474401326177,942.8258997111324,,
