Date,High,Low,Open,Close,Volume,Adj Close,symbol,return,SMA_5,SMA_15,SMA_ratio,SMA5_Volume,SMA15_Volume,SMA_Volume_Ratio,prev_close,TR,ATR_5,ATR_15,ATR_Ratio,prev_high,prev_low,+DM,-DM,+DM_5,-DM_5,+DM_15,-DM_15,+DI_5,-DI_5,+DI_15,-DI_15,DX_5,DX_15,ADX_5,ADX_15,Lowest_5D,High_5D,Lowest_15D,High_15D,Stochastic_5,Stochastic_15,Stochastic_%D_5,Stochastic_%D_15,Stochastic_Ratio,Diff,Up,Down,avg_5up,avg_5down,avg_15up,avg_15down,RS_5,RS_15,RSI_5,RSI_15,RSI_ratio,5Ewm,15Ewm,MACD,15MA,SD,upperband,lowerband
2021-01-01,691.9500122070312,672.0,690.9000244140625,674.6500244140625,328829.0,674.210693359375,TRENT.NS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.6500244140625,674.6500244140625,0.0,,,,
2021-01-04,683.2999877929688,674.0,679.0,678.5,565557.0,678.05810546875,TRENT.NS,0.005706626319744501,,,,,,,674.6500244140625,9.29998779296875,,,,691.9500122070312,672.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,3.8499755859375,3.8499755859375,0.0,,,,,,,,,,675.933349609375,675.1312713623047,-0.8020782470703125,,,,
2021-01-05,679.9000244140625,672.0,679.9000244140625,675.0,450769.0,674.5604248046875,TRENT.NS,-0.005158437730287346,,,,,,,678.5,7.9000244140625,,,,683.2999877929688,674.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,-3.5,0.0,3.5,,,,,,,,,,675.6222330729167,675.1148624420166,-0.5073706309001409,,,,
2021-01-06,684.2999877929688,672.0,678.9000244140625,676.6500244140625,227409.0,676.2093505859375,TRENT.NS,0.0024444806134258368,,,,,,,675.0,12.29998779296875,,,,679.9000244140625,672.0,4.39996337890625,0.0,,,,,,,,,,,,,,,,,,,,,,1.6500244140625,1.6500244140625,0.0,,,,,,,,,,675.9648301866321,675.3067576885223,-0.6580724981097319,,,,
2021-01-07,684.8499755859375,672.5,675.8499755859375,675.4500122070312,302941.0,675.0101318359375,TRENT.NS,-0.0017734606720370971,676.0500122070313,,,375101.0,,,676.6500244140625,12.3499755859375,,,,684.2999877929688,672.0,0.54998779296875,0.0,,,,,,,,,,,,,672.0,691.9500122070312,,,17.293283689397022,,,,,-1.20001220703125,0.0,1.20001220703125,,,,,,,,,,675.7932241934318,675.324664503336,-0.4685596900958444,,,,
2021-01-08,701.0,674.9000244140625,678.0,695.4000244140625,897082.0,694.9471435546875,TRENT.NS,0.029535882517559786,680.2000122070312,,,488751.6,,,675.4500122070312,26.0999755859375,13.589990234375,,,684.8499755859375,672.5,16.1500244140625,0.0,4.2199951171875,0.4,,,31.05223068161812,2.9433428067389333,,,83.0,,,,672.0,701.0,,,80.6897393588362,,,,,19.95001220703125,19.95001220703125,0.0,5.09000244140625,0.94000244140625,,,5.414882150509707,,84.4112490839673,,,682.3288242669754,677.8340844921768,-4.4947397747986315,,,,
2021-01-11,705.1500244140625,688.25,702.9000244140625,693.75,487073.0,693.2982177734375,TRENT.NS,-0.0023727701411181412,683.2500122070312,,,473054.8,,,695.4000244140625,16.9000244140625,14.251997070312502,,,701.0,674.9000244140625,4.1500244140625,0.0,4.2060009765625,0.32,,,29.511660406693274,2.245299366967828,,,86.0,,,,672.0,705.1500244140625,,,65.61081140795021,,,,,-1.6500244140625,0.0,1.6500244140625,4.32000732421875,1.27000732421875,,,3.4015609531041244,,77.28078718767333,,,686.1358828446503,679.8235739306547,-6.312308913995594,,,,
2021-01-12,697.0,683.0,695.0,684.5999755859375,333187.0,684.1541137695312,TRENT.NS,-0.013189224380630638,685.1700073242188,,,449538.4,,,693.75,14.0,14.201597656250001,,,705.1500244140625,688.25,0.0,5.25,3.3648007812499996,1.306,,,23.69311441356867,9.196148430703081,,,44.0,,,,672.0,705.1500244140625,,,38.008948133964246,,,,,-9.1500244140625,0.0,9.1500244140625,4.32000732421875,2.40001220703125,,,1.7999938965154187,,64.28563643497594,,,685.6239137584128,680.420624137565,-5.203289620847727,,,,
2021-01-13,693.0,667.0,687.9000244140625,673.25,692189.0,672.8115234375,TRENT.NS,-0.016578989177180814,684.4900024414062,,,542494.4,,,684.5999755859375,26.0,16.561278125,,,697.0,683.0,0.0,16.0,2.6918406249999998,4.2448,,,16.25382174420792,25.630872013388156,,,22.0,,,,667.0,705.1500244140625,,,16.38268938484921,,43.597094394999246,,,-11.3499755859375,0.0,11.3499755859375,3.99000244140625,4.67000732421875,,,0.8543889044271984,,46.073879237921254,,,681.4992758389419,679.5242961203694,-1.9749797185725129,,,,
2021-01-14,677.0,649.0,676.8499755859375,654.5999755859375,543503.0,654.1736450195312,TRENT.NS,-0.027701484462031245,680.3199951171875,,,590606.8,,,673.25,28.0,18.8490225,,,693.0,667.0,0.0,18.0,2.1534725,6.995839999999999,,,11.42484975016609,37.115134219824924,,,53.0,,57.6,,649.0,705.1500244140625,,,9.973238025048861,,42.13308526212962,,,-18.6500244140625,0.0,18.6500244140625,3.99000244140625,8.160009765625,,,0.4889703022433385,,32.839493273078546,,,672.5328424212738,676.4087560535654,3.8759136322915992,,,,
