Date,High,Low,Open,Close,Volume,Adj Close,symbol,return,SMA_5,SMA_15,SMA_ratio
2021-02-18,2479.60009765625,2395.25,2424.0,2470.75,4253843.0,2455.67919921875,ASIANPAINT.NS,0.0345874844687033,2450.4,2449.52001953125,1.0003592460815725
2021-02-19,2470.89990234375,2400.0,2470.89990234375,2416.449951171875,2244567.0,2401.71044921875,ASIANPAINT.NS,-0.021977152212131923,2436.469970703125,2450.126676432292,0.9944261225917295
2021-02-22,2448.0,2380.0,2428.75,2387.050048828125,2002642.0,2372.48974609375,ASIANPAINT.NS,-0.012166567873459266,2422.52998046875,2446.0766764322916,0.9903736885313483
2021-02-23,2400.0,2315.0,2375.0,2372.199951171875,3267268.0,2357.730224609375,ASIANPAINT.NS,-0.006221108628845173,2406.919970703125,2439.980013020833,0.9864506913412057
2021-02-24,2409.35009765625,2347.199951171875,2373.0,2361.35009765625,1708526.0,2346.946533203125,ASIANPAINT.NS,-0.004573751681541505,2401.560009765625,2433.826692708333,0.9867424073212041
2021-02-25,2386.25,2336.199951171875,2375.0,2373.75,2839515.0,2359.27099609375,ASIANPAINT.NS,0.005251191831341595,2382.160009765625,2431.956689453125,0.9795240269271828
2021-02-26,2360.0,2260.0,2338.050048828125,2277.199951171875,3933813.0,2263.309814453125,ASIANPAINT.NS,-0.0406740595379147,2354.310009765625,2425.32001953125,0.9707213855516892
2021-03-01,2369.89990234375,2300.0,2300.0,2362.300048828125,2545806.0,2347.890869140625,ASIANPAINT.NS,0.037370498630327376,2349.360009765625,2421.683349609375,0.9701350963760741
2021-03-02,2402.550048828125,2359.0,2386.0,2390.39990234375,2033586.0,2375.8193359375,ASIANPAINT.NS,0.011895124639041743,2353.0,2413.9200032552085,0.9747630397142172
2021-03-03,2417.699951171875,2375.800048828125,2406.0,2402.10009765625,1591567.0,2387.447998046875,ASIANPAINT.NS,0.004894660220253533,2361.15,2406.686669921875,0.9810791032788024
2021-03-04,2435.0,2350.0,2380.0,2417.10009765625,2149984.0,2402.3564453125,ASIANPAINT.NS,0.006244535777104154,2369.82001953125,2400.7933430989583,0.9870987131579899
2021-03-05,2423.89990234375,2377.10009765625,2399.0,2387.10009765625,1953642.0,2372.53955078125,ASIANPAINT.NS,-0.012411567079530395,2391.800048828125,2394.1933430989584,0.999000375521997
2021-03-08,2413.5,2360.050048828125,2383.0,2382.699951171875,1593838.0,2368.166259765625,ASIANPAINT.NS,-0.0018433020419609258,2395.880029296875,2389.2566731770835,1.0027721408897372
2021-03-09,2444.0,2396.14990234375,2400.0,2422.699951171875,1800442.0,2407.922119140625,ASIANPAINT.NS,0.016787678188488142,2402.3400390625,2387.4200032552085,1.0062494390542713
2021-03-10,2446.0,2415.550048828125,2446.0,2431.949951171875,1056102.0,2417.115966796875,ASIANPAINT.NS,0.003818054313958985,2408.310009765625,2390.3400065104165,1.0075177603212366
2021-03-12,2464.64990234375,2397.0,2442.800048828125,2401.35009765625,1279203.0,2386.70263671875,ASIANPAINT.NS,-0.012582435547606519,2405.160009765625,2385.713346354167,1.0081512992502542
2021-03-15,2427.550048828125,2343.050048828125,2402.550048828125,2355.0,1524449.0,2340.63525390625,ASIANPAINT.NS,-0.019301682708193324,2398.739990234375,2381.6166829427084,1.0071897830638763
2021-03-16,2480.0,2375.35009765625,2379.199951171875,2468.60009765625,4230564.0,2453.54248046875,ASIANPAINT.NS,0.04823783339968157,2415.92001953125,2387.0533528645833,1.0120930127648908
2021-03-17,2460.0,2411.10009765625,2460.0,2422.949951171875,1623187.0,2408.170654296875,ASIANPAINT.NS,-0.018492321428536074,2415.97001953125,2390.4366861979165,1.0106814514187972
2021-03-18,2468.85009765625,2390.0,2468.85009765625,2404.550048828125,1851739.0,2389.883056640625,ASIANPAINT.NS,-0.007594008425494181,2410.4900390625,2393.316682942708,1.0071755469061772
2021-03-19,2434.0,2355.35009765625,2393.0,2411.25,3738079.0,2396.542236328125,ASIANPAINT.NS,0.002786363783586099,2412.47001953125,2395.816682942708,1.006951006188039
2021-03-22,2438.10009765625,2390.0,2390.0,2425.699951171875,1489853.0,2410.904052734375,ASIANPAINT.NS,0.0059927221034214995,2426.610009765625,2405.7166829427083,1.008684865915865
2021-03-23,2433.949951171875,2398.199951171875,2430.0,2410.300048828125,1745466.0,2395.597900390625,ASIANPAINT.NS,-0.006348642723231324,2414.95,2408.916682942708,1.0025045768913525
2021-03-24,2470.0,2410.0,2410.300048828125,2443.550048828125,4132092.0,2428.64501953125,ASIANPAINT.NS,0.01379496300311911,2419.07001953125,2412.460026041667,1.002739939073904
2021-03-25,2469.0,2392.0,2450.949951171875,2402.199951171875,2272545.0,2387.54736328125,ASIANPAINT.NS,-0.01692214066827913,2418.6,2412.4666829427083,1.0025423426987228
2021-03-26,2513.949951171875,2409.10009765625,2425.0,2505.14990234375,3084607.0,2489.869384765625,ASIANPAINT.NS,0.042856528708883124,2437.37998046875,2418.336669921875,1.0078745489756356
2021-03-30,2583.449951171875,2521.5,2539.10009765625,2578.050048828125,2332884.0,2562.324951171875,ASIANPAINT.NS,0.029100113496669966,2467.85,2431.0666666666666,1.0151305325508693
2021-03-31,2582.949951171875,2531.0,2578.050048828125,2537.39990234375,1616044.0,2521.922607421875,ASIANPAINT.NS,-0.015767787946107892,2493.269970703125,2441.3799967447917,1.0212543618885717
2021-04-01,2564.550048828125,2532.0,2532.0,2551.75,1219588.0,2536.18505859375,ASIANPAINT.NS,0.005655433990911396,2514.9099609375,2449.983333333333,1.0265008446060857
2021-04-05,2558.0,2484.5,2558.0,2510.64990234375,1268939.0,2495.3359375,ASIANPAINT.NS,-0.016106631784559622,2536.599951171875,2455.2299967447916,1.0331414794275753
2021-04-06,2620.0,2504.5,2526.0,2611.60009765625,3372846.0,2595.670166015625,ASIANPAINT.NS,0.040208790249194326,2557.889990234375,2469.2466634114585,1.0358989355484027
2021-04-07,2668.050048828125,2600.10009765625,2605.0,2628.60009765625,1937977.0,2612.566650390625,ASIANPAINT.NS,0.006509419269533856,2568.0,2487.486669921875,1.032367341321533
2021-04-08,2658.39990234375,2628.0,2630.0,2650.64990234375,897483.0,2634.48193359375,ASIANPAINT.NS,0.008388421162717208,2590.65,2499.623323567708,1.036416157416218
2021-04-09,2655.0,2610.14990234375,2635.0,2630.800048828125,1185017.0,2614.7529296875,ASIANPAINT.NS,-0.007488674191968303,2606.460009765625,2513.4799967447916,1.036992541472879
2021-04-12,2610.0,2555.0,2578.199951171875,2602.199951171875,1427691.0,2586.327392578125,ASIANPAINT.NS,-0.010871254799082797,2624.77001953125,2526.6566569010415,1.0388312999956808
2021-04-13,2626.0,2564.300048828125,2600.0,2570.699951171875,1200230.0,2555.01953125,ASIANPAINT.NS,-0.012105142030232607,2616.589990234375,2537.286653645833,1.03125517429203
2021-04-15,2593.550048828125,2537.0,2590.0,2587.699951171875,1209829.0,2571.915771484375,ASIANPAINT.NS,0.006612984915742581,2608.4099609375,2548.0866536458334,1.0236739622670818
2021-04-16,2693.5,2581.699951171875,2587.60009765625,2663.699951171875,2760777.0,2647.452392578125,ASIANPAINT.NS,0.02936971110795983,2611.019970703125,2564.97998046875,1.0179494540249634
2021-04-19,2650.0,2566.85009765625,2650.0,2571.89990234375,1552036.0,2556.212158203125,ASIANPAINT.NS,-0.03446335942895451,2599.23994140625,2573.5366373697916,1.0099875415267947
2021-04-20,2604.699951171875,2528.800048828125,2600.0,2553.64990234375,1489287.0,2538.073486328125,ASIANPAINT.NS,-0.007095921572752073,2589.529931640625,2583.63330078125,1.002282301771537
2021-04-22,2557.0,2488.0,2555.64990234375,2511.25,1690758.0,2495.932373046875,ASIANPAINT.NS,-0.016603647314706427,2577.63994140625,2584.039973958333,0.9975232455315777
2021-04-23,2565.0,2496.199951171875,2527.10009765625,2517.949951171875,1614593.0,2502.59130859375,ASIANPAINT.NS,0.002667974583125954,2563.68994140625,2580.03330078125,0.9936654463451882
2021-04-26,2575.0,2530.0,2530.0,2557.89990234375,1103980.0,2542.297607421875,ASIANPAINT.NS,0.01586606245024136,2542.529931640625,2581.399967447917,0.9849422653221304
2021-04-27,2579.89990234375,2534.0,2545.0,2574.35009765625,866331.0,2558.647216796875,ASIANPAINT.NS,0.006431133328332006,2543.019970703125,2582.906640625,0.9845574480724464
2021-04-28,2620.25,2575.0,2588.0,2614.550048828125,1065561.0,2598.60205078125,ASIANPAINT.NS,0.015615572725898419,2555.2,2589.833317057292,0.986627202287812
2021-04-29,2642.0,2570.0,2630.0,2613.449951171875,1295346.0,2597.508544921875,ASIANPAINT.NS,-0.000420759838482776,2575.639990234375,2589.956640625,0.9944722432159443
2021-04-30,2605.800048828125,2524.050048828125,2595.0,2536.39990234375,1384907.0,2520.9287109375,ASIANPAINT.NS,-0.029482121436293696,2579.32998046875,2583.8099609375,0.9982661339121378
2021-05-03,2595.10009765625,2505.60009765625,2510.0,2582.14990234375,1034774.0,2566.399658203125,ASIANPAINT.NS,0.018037376502705538,2584.17998046875,2579.2432942708333,1.001914005634475
2021-05-04,2617.949951171875,2571.550048828125,2605.0,2587.14990234375,1058140.0,2571.369140625,ASIANPAINT.NS,0.0019363709269790697,2586.73994140625,2576.333284505208,1.0040393286705687
2021-05-05,2617.0,2546.10009765625,2617.0,2567.64990234375,1220186.0,2551.98828125,ASIANPAINT.NS,-0.0075372517001564,2577.359912109375,2574.0299479166665,1.001293677330912
2021-05-06,2581.85009765625,2528.0,2579.85009765625,2549.050048828125,1518119.0,2533.501708984375,ASIANPAINT.NS,-0.007243921182029989,2564.479931640625,2572.58662109375,0.9968488176893036
2021-05-07,2590.0,2541.5,2555.0,2551.64990234375,1416102.0,2536.085693359375,ASIANPAINT.NS,0.0010199303528073411,2567.529931640625,2570.183284505208,0.9989676406034622
2021-05-10,2589.0,2542.14990234375,2589.0,2556.949951171875,1526814.0,2541.353271484375,ASIANPAINT.NS,0.002077106590232747,2562.48994140625,2563.066617838542,0.9997750052892586
2021-05-11,2562.0,2521.300048828125,2533.0,2556.25,1168363.0,2540.65771484375,ASIANPAINT.NS,-0.0002737445727297727,2556.3099609375,2562.023291015625,0.9977699929199861
2021-05-12,2588.949951171875,2530.0,2577.0,2556.199951171875,2085630.0,2540.608154296875,ASIANPAINT.NS,-1.9579003667447026e-05,2554.019970703125,2562.193294270833,0.9968100285072231
2021-05-14,2835.25,2601.550048828125,2620.0,2774.5,10543708.0,2757.576416015625,ASIANPAINT.NS,0.08540022416010395,2599.1099609375,2579.7432942708333,1.0075072069029802
2021-05-17,2824.199951171875,2747.550048828125,2782.0,2782.75,2134352.0,2765.776123046875,ASIANPAINT.NS,0.0029735087403135463,2645.32998046875,2597.396630859375,1.0184543819915235
2021-05-18,2845.0,2789.0,2797.0,2821.800048828125,1328605.0,2804.588134765625,ASIANPAINT.NS,0.014032898689470885,2698.3,2614.9899739583334,1.0318586407104116
2021-05-19,2849.0,2798.64990234375,2805.14990234375,2815.85009765625,1219067.0,2798.67431640625,ASIANPAINT.NS,-0.0021085658334814017,2750.22001953125,2631.0899739583333,1.045277830386656
2021-05-20,2845.0,2778.5,2814.0,2794.10009765625,1211975.0,2777.056884765625,ASIANPAINT.NS,-0.007724132764774461,2797.800048828125,2643.0599772135415,1.058545804086413
2021-05-21,2854.0,2795.0,2807.0,2832.5,1328308.0,2815.22265625,ASIANPAINT.NS,0.013743209262961242,2809.400048828125,2657.6633138020834,1.0570940398048259
2021-05-24,2849.0,2808.199951171875,2846.0,2819.199951171875,813091.0,2802.003662109375,ASIANPAINT.NS,-0.004695515914607262,2816.6900390625,2676.516650390625,1.0523715735717234
2021-05-25,2922.64990234375,2822.75,2836.89990234375,2914.39990234375,2730112.0,2896.623046875,ASIANPAINT.NS,0.033768428213934554,2835.210009765625,2698.666650390625,1.0505966008640732
2021-05-26,2947.89990234375,2910.39990234375,2939.85009765625,2941.60009765625,1250531.0,2923.6572265625,ASIANPAINT.NS,0.009333034663714379,2860.360009765625,2722.296663411458,1.0507157607801465
2021-05-27,2965.0,2902.25,2950.0,2949.35009765625,2415085.0,2931.360107421875,ASIANPAINT.NS,0.0026346205271663425,2891.410009765625,2747.743343098958,1.052285329715197
2021-05-28,2963.800048828125,2931.14990234375,2958.14990234375,2940.699951171875,711383.0,2922.762451171875,ASIANPAINT.NS,-0.0029328991804835614,2913.05,2773.853336588542,1.0501816954686765
2021-05-31,2989.949951171875,2936.10009765625,2938.0,2977.5,2093635.0,2959.338134765625,ASIANPAINT.NS,0.012514044084456888,2944.710009765625,2802.243343098958,1.0508402195039617
2021-06-01,2982.60009765625,2915.10009765625,2965.0,2931.0,1194073.0,2913.121826171875,ASIANPAINT.NS,-0.015617128463476071,2948.030029296875,2827.1800130208335,1.0427457805019333
2021-06-02,2933.75,2877.14990234375,2918.85009765625,2903.699951171875,2067842.0,2885.98828125,ASIANPAINT.NS,-0.009314243885406026,2940.45,2850.3433430989585,1.0316125624371537
2021-06-03,2942.0,2904.050048828125,2919.60009765625,2935.35009765625,1404434.0,2917.4453125,ASIANPAINT.NS,0.010899936982676772,2937.65,2875.62001953125,1.021570993402272
2021-06-04,2990.0,2908.0,2953.0,2924.89990234375,1509084.0,2907.058837890625,ASIANPAINT.NS,-0.003560118883551233,2934.489990234375,2885.6466796875,1.0169262962408705
2021-06-07,2941.0,2903.949951171875,2930.0,2933.10009765625,802415.0,2915.209228515625,ASIANPAINT.NS,0.0028035815194664693,2925.610009765625,2895.67001953125,1.0103395725453626
2021-06-08,2944.25,2907.5,2928.0,2926.25,762931.0,2908.40087890625,ASIANPAINT.NS,-0.002335446261013674,2924.660009765625,2902.633349609375,1.0075885092959518
2021-06-09,2965.0,2919.60009765625,2930.800048828125,2943.550048828125,1340352.0,2925.595458984375,ASIANPAINT.NS,0.005912020103588267,2932.630029296875,2911.1466796875,1.0073796864167905
2021-06-10,2959.300048828125,2920.64990234375,2945.0,2950.60009765625,1344559.0,2947.119873046875,ASIANPAINT.NS,0.002395083729230807,2935.680029296875,2921.580013020833,1.0048261612597298
2021-06-11,2971.60009765625,2938.60009765625,2960.0,2956.25,878445.0,2952.76318359375,ASIANPAINT.NS,0.0019148316128092535,2941.950048828125,2929.830013020833,1.0041367709912956
2021-06-14,2970.0,2916.5,2955.10009765625,2949.89990234375,746823.0,2946.420654296875,ASIANPAINT.NS,-0.002148024577167007,2945.310009765625,2938.5433430989583,1.002302728214834
2021-06-15,3050.0,2960.949951171875,2970.0,3042.199951171875,2262031.0,3038.61181640625,ASIANPAINT.NS,0.03128921383223582,2968.5,2947.0633463541667,1.0072739032475677
2021-06-16,3042.199951171875,3005.5,3029.0,3018.699951171875,859505.0,3015.139404296875,ASIANPAINT.NS,-0.007724673058043918,2983.52998046875,2952.203336588542,1.010611275819642
2021-06-17,3073.949951171875,3000.5,3017.949951171875,3060.300048828125,1533864.0,3056.690673828125,ASIANPAINT.NS,0.013780799128479293,3005.469970703125,2959.6,1.015498706143778
2021-06-18,3077.800048828125,3016.050048828125,3061.550048828125,3047.199951171875,2293860.0,3043.60595703125,ASIANPAINT.NS,-0.004280657924789599,3023.6599609375,2966.7,1.0191997711051
2021-06-21,3079.14990234375,3021.050048828125,3024.199951171875,3068.550048828125,720491.0,3064.930908203125,ASIANPAINT.NS,0.007006464294553094,3047.389990234375,2972.7700032552084,1.0251011638631502
2021-06-22,3092.85009765625,3004.199951171875,3085.0,3010.800048828125,1199238.0,3007.2490234375,ASIANPAINT.NS,-0.018819963527091477,3041.110009765625,2978.0900065104165,1.0211612151135259
2021-06-23,3030.0,2983.5,3030.0,2987.35009765625,1009007.0,2983.82666015625,ASIANPAINT.NS,-0.00778861126330932,3034.8400390625,2983.666682942708,1.0171511638388915
2021-06-24,3049.699951171875,2975.449951171875,2987.35009765625,3043.25,985596.0,3039.66064453125,ASIANPAINT.NS,0.018712203296026964,3031.430029296875,2990.860009765625,1.0135646668178326
2021-06-25,3053.5,2985.0,3030.199951171875,3003.89990234375,786964.0,3000.35693359375,ASIANPAINT.NS,-0.012930287572907262,3022.77001953125,2996.126676432292,1.0088925956664436
2021-06-28,3038.85009765625,2976.25,3024.0,2982.949951171875,891695.0,2979.431640625,ASIANPAINT.NS,-0.0069742507583322455,3005.65,2999.45,1.0020670456250313
2021-06-29,3023.85009765625,2973.050048828125,2989.0,3001.5,1242734.0,2997.9599609375,ASIANPAINT.NS,0.00621869261361141,3003.789990234375,3004.4666666666667,0.9997747765219701
2021-06-30,3030.0,2985.64990234375,2999.0,2992.699951171875,924522.0,2989.170166015625,ASIANPAINT.NS,-0.0029318836675412685,3004.8599609375,3007.7433268229165,0.999041352412055
2021-07-01,3026.89990234375,2997.0,3008.0,3021.60009765625,848235.0,3018.0361328125,ASIANPAINT.NS,0.009656880728406536,3000.52998046875,3012.47666015625,0.9960342664739914
2021-07-02,3038.800048828125,2999.75,3032.949951171875,3005.0,805542.0,3001.455810546875,ASIANPAINT.NS,-0.00549381027261886,3000.75,3015.72666015625,0.995033813788855
2021-07-05,3050.0,3007.10009765625,3020.0,3014.800048828125,863343.0,3011.244140625,ASIANPAINT.NS,0.0032612475301581068,3007.12001953125,3020.0533365885417,0.9957175203164123
2021-07-06,3029.5,2996.0,3003.0,3002.5,762630.0,2998.958740234375,ASIANPAINT.NS,-0.004079888758429018,3007.32001953125,3017.406673177083,0.9966571779218568
2021-07-07,3069.0,3011.25,3065.0,3040.10009765625,1234865.0,3036.514404296875,ASIANPAINT.NS,0.012522930110324682,3016.800048828125,3018.833349609375,0.9993264614022125
2021-07-08,3059.0,3018.800048828125,3050.0,3028.300048828125,907391.0,3024.728271484375,ASIANPAINT.NS,-0.0038814672047220444,3018.1400390625,3016.700016276042,1.0004773503426554
2021-07-09,3039.14990234375,3007.0,3022.0,3010.60009765625,547082.0,3007.04931640625,ASIANPAINT.NS,-0.005844847236562423,3019.26005859375,3014.2600260416666,1.0016587927082885
2021-07-12,3042.85009765625,2991.050048828125,3034.89990234375,2999.39990234375,765566.0,2995.8623046875,ASIANPAINT.NS,-0.0037202534209772598,3016.180029296875,3009.6500162760417,1.0021696918198193
2021-07-13,3021.10009765625,2985.35009765625,3020.0,2993.85009765625,703484.0,2990.319091796875,ASIANPAINT.NS,-0.0018503050170680657,3014.450048828125,3008.52001953125,1.0019710785563591
2021-07-14,3007.75,2984.199951171875,3003.0,3001.949951171875,470744.0,2998.4091796875,ASIANPAINT.NS,0.002705497353379771,3006.82001953125,3009.493343098958,0.9991117031131376
2021-07-15,3011.0,2971.10009765625,3010.0,2983.60009765625,635535.0,2980.0810546875,ASIANPAINT.NS,-0.006112644718964,2997.880029296875,3005.5166829427085,0.9974591211923147
2021-07-16,3006.0,2965.0,2994.0,2989.300048828125,1062548.0,2985.7744140625,ASIANPAINT.NS,0.0019104273311802977,2993.62001953125,3004.543359375,0.9963643926756237
2021-07-19,2999.699951171875,2965.0,2989.300048828125,2981.949951171875,837836.0,2978.432861328125,ASIANPAINT.NS,-0.0024588022400532372,2990.130029296875,3004.4766927083333,0.9952249044080532
2021-07-20,3179.5,2979.550048828125,2996.0,3159.050048828125,6755922.0,3155.323974609375,ASIANPAINT.NS,0.0593907009024921,3023.17001953125,3014.980029296875,1.0027164326644926
2021-07-22,3165.0,3090.0,3130.0,3106.75,1982572.0,3103.085693359375,ASIANPAINT.NS,-0.01655562527334009,3044.130029296875,3022.5833658854167,1.0071285588528827
2021-07-23,3129.60009765625,3078.050048828125,3106.0,3083.75,815329.0,3080.11279296875,ASIANPAINT.NS,-0.0074032348917679736,3064.160009765625,3026.7266927083333,1.0123675907532292
2021-07-26,3119.0,3051.199951171875,3079.949951171875,3061.199951171875,1136884.0,3057.58935546875,ASIANPAINT.NS,-0.00731254116842317,3078.539990234375,3030.473356119792,1.0158610977448512
2021-07-27,3081.5,3021.300048828125,3079.39990234375,3028.64990234375,904289.0,3025.07763671875,ASIANPAINT.NS,-0.010633101184933769,3087.87998046875,3031.3966796875,1.018632764613001
2021-07-28,3033.0,2984.0,3030.35009765625,3004.10009765625,996594.0,3000.556884765625,ASIANPAINT.NS,-0.008105857553394324,3056.889990234375,3031.503352864583,1.0083742732284307
2021-07-29,3039.949951171875,2990.300048828125,3004.10009765625,2997.449951171875,762683.0,2993.91455078125,ASIANPAINT.NS,-0.0022136900463347597,3035.02998046875,3028.660009765625,1.002103230696937
2021-07-30,3008.64990234375,2951.89990234375,3008.0,2958.449951171875,1067423.0,2954.960693359375,ASIANPAINT.NS,-0.013011059612439091,3009.969970703125,3024.0033365885415,0.9953593417984624
2021-08-02,2986.800048828125,2960.64990234375,2985.60009765625,2974.050048828125,832285.0,2970.542236328125,ASIANPAINT.NS,0.005273064582373754,2992.539990234375,3021.5666666666666,0.9903935012414229
2021-08-03,3065.0,2994.199951171875,3020.0,3027.0,2433031.0,3023.4296875,ASIANPAINT.NS,0.017803987929772447,2992.210009765625,3023.406673177083,0.9896816185238236
2021-08-04,3053.300048828125,3012.0,3040.60009765625,3018.60009765625,659295.0,3015.039794921875,ASIANPAINT.NS,-0.002774992515279129,2995.110009765625,3025.056673177083,0.9901004620253918
2021-08-05,3040.0,2980.050048828125,3034.0,2988.39990234375,693694.0,2984.875244140625,ASIANPAINT.NS,-0.010004702290955514,2993.3,3024.1533365885416,0.9897976943777109
2021-08-06,3001.0,2961.449951171875,2995.0,2966.449951171875,744159.0,2962.951171875,ASIANPAINT.NS,-0.007345051495504351,2994.9,3023.0099934895834,0.9907013230025301
2021-08-09,3015.0,2973.050048828125,2994.64990234375,2992.550048828125,825462.0,2989.0205078125,ASIANPAINT.NS,0.00879842845349188,2998.6,3023.22666015625,0.9918541800121009
2021-08-10,3008.300048828125,2960.550048828125,2998.0,2977.14990234375,724335.0,2973.638427734375,ASIANPAINT.NS,-0.005146161712618835,2988.62998046875,3022.9066569010415,0.9886610205597846
2021-08-11,3001.449951171875,2952.550048828125,2987.39990234375,2972.60009765625,987941.0,2969.093994140625,ASIANPAINT.NS,-0.0015282417200148668,2979.42998046875,3010.47666015625,0.9896871216115362
